id,country_code,lat,lng,tweet,,,,
4444,und,24.7219435,46.685077,"""@sohamot https://t.co/DiDYD5uHWm""",,,,
4445,und,33.50961,-7.5855165,"""https://t.co/DLBEgWEgA6""",,,,
4446,en,33.8733655,35.8495145,"""What""",,,,
4447,pl,-33.022014,27.8575825,"""Amandla  Awethu! https://t.co/YcSDbnH45H""",,,,
4448,und,36.0817805,4.636421,"""#souhilabenlachhab #souhilaBenLachhab https://t.co/E5uOAe9EDl""",,,,
4449,es,23.523078,45.113681,"""oye @Vladivillegas si me has hecho reir hoy con tu comentario MUDo, sobre la situacion comunicacional que todos conocen  ??? MUY COMICO""",,,,
4450,fa,32.3965425,53.6749745,"""           ...   ""   https://t.co/WWBCHTbGaT""",,,,
4451,en,25.952302,50.5738735,"""There is an existing law  https://t.co/3IL3F9nTqW""",,,,
4452,ar,29.596249,31.570606,"""     https://t.co/gVOeOO5IQu""",,,,
4453,en,-33.907562,25.555316,"""All Star weekend #NBAAllStar""",,,,
4454,und,-18.6266315,35.570114,""" https://t.co/wdBYp9Ug1w""",,,,
4455,iw,31.342253,34.9684285,"""@B_silence_S   '!      """,,,,
4456,it,33.8733655,35.8495145,"""Nonono""",,,,
4457,ar,29.320184,47.6570175,"""         -               """,,,,
4458,tr,36.89007,30.680889,"""Kimsenin umursamaz tarafna denk gelmeyin incinirsiniz..""",,,,
4459,tl,23.895049,53.65571,"""Ang taas! Congrats #Repost wildflowerabscbn: Maraming salamat sa lahat ng kapamilya nating https://t.co/DRZbB4VNxu""",,,,
4460,tl,21.5857105,39.2541285,"""Si jinri pla dapat dyan sa pwesto ni edward, inunahan nnman ni totoy barber para nga nman dikit lng cla ni MM.Hahah https://t.co/ClKDCUA2Yx""",,,,
4461,en,33.8733655,35.8495145,"""@ScottyMcCreery never failed to put smile on my face! Thank you """,,,,
4462,ar,33.8733655,35.8495145,"""https://t.co/5G2gSZ5OeD:  :    """,,,,
4463,en,-1.2748635,36.86362,"""#SportPesaAllStars will leave for London on Wednesday February 22 before moving to Hull for their friendly engagement. #HiiGameNiYetu""",,,,
4464,und,24.7219435,46.685077,"""@zeinamohammad https://t.co/Q0q8LrzHBa""",,,,
4465,ar,23.523078,45.113681,"""  ...                    """,,,,
4466,fr,-4.0333775,21.7538085,"""Tu vois je veux dire ou pas ?""",,,,
4467,fa,32.3965425,53.6749745,"""            ..#_..   : https://t.co/VL6aidg5k6""",,,,
4468,en,-26.0197195,27.9574575,"""Happy people wanna share the feeling cos they know how good it feels,mean spirited folk are burning inside from unhappiness,pity them.""",,,,
4469,und,28.3500825,46.0327485,"""https://t.co/CR0zR2bSqy""",,,,
4470,en,-22.9664185,18.4321515,"""Mobile Wallet #proudlynam #vivawallet https://t.co/ej0cWeGzVt https://t.co/8nmysyBuRj""",,,,
4471,en,9.0427605,8.6716155,"""Lagos is LIVE! #StartYourDayRight with @RealSkillzz #TGIFF &gt;&gt;&gt;&gt; NP - @JohnNetworQ / Love Yourz [@JColeNC cover] /""",,,,
4472,en,-26.0197195,27.9574575,"""@RindaBothma hello!!! And welcome to Twitter and also follow @che_SouthAfrica """,,,,
4473,en,-0.067814,37.905184,"""Thank you @WillisRaburu for the cool Ohangla moto moto #powerbreakfast @citizentvkenya mit mar thoo""",,,,
4474,ar,29.596249,31.570606,"""              """,,,,
4475,in,-5.49866,32.6436875,"""Ijumaa karim https://t.co/IYau5IOVIy""",,,,
4476,ar,29.3380565,47.9779605,"""  ..                 #_""",,,,
4477,und,-1.2748635,36.86362,"""@maumausdaughter https://t.co/IIPs58QKx8""",,,,
4478,en,-25.860881,28.1361405,"""Coming through to kiss her. https://t.co/Uu9N9LjK87""",,,,
4688,ar,29.596249,31.570606,"""@RoseannaZoila3  """,,,,
4479,en,-26.058708,28.060613,"""@LucidRodgers Too bad! Good luck with the hustle.""",,,,
4480,iw,31.342253,34.9684285,"""@ReshetBet https://t.co/OZfvENZ357       ,       ,  """,,,,
4481,en,6.590611,3.318066,"""After all, policy inconsistency not limited to Nigeria. 1) Energy coy. Fin. Disclosure law, repealed. 2) Mining law https://t.co/m2GxEOrMan""",,,,
4482,fa,32.3965425,53.6749745,"""         .        https://t.co/927YOGNOEC""",,,,
4483,en,33.8733655,35.8495145,"""This can't happen""",,,,
4484,tl,-1.2748635,36.86362,"""huyu msee anaitwa Gilbert ni_________sana https://t.co/5IUh9r5NQg""",,,,
4485,en,-26.3182565,28.101834,"""I'm hungry, I'm stuck in traffic, I'm late  Not a good way to start my Friday...""",,,,
4486,pt,-18.6266315,35.570114,"""Comearam mesmo dia 15 https://t.co/XFXwg3oB80""",,,,
4487,en,0.2892675,32.56916,"""Ki Kati! Today I am taking over IG for @UrbanAdventures to promote tourism with a cause in #Uganda @Tourismuganda https://t.co/t9e2E1vPJJ""",,,,
4488,en,-26.2761385,27.968098,"""They don't wanna Rap no more...""",,,,
4489,en,29.288416,48.075041,"""@rickastley us Thatters loved your new album help us to get #GiantsToNumber1  https://t.co/4HebLzHhGe""",,,,
4490,ar,29.3380565,47.9779605,"""           """,,,,
4491,ar,29.596249,31.570606,"""        """,,,,
4492,ar,24.7219435,46.685077,"""    https://t.co/4lC9hXd08R""",,,,
4493,en,35.934249,14.380054,""".@visitmaldives 1200 islands;legends hidden in a culture where Buddhism,respect make the country a place of return https://t.co/VGGmHVfXdA""",,,,
4494,und,24.7219435,46.685077,"""@A_Baz1 https://t.co/U0pXlqytih""",,,,
4495,in,26.3535915,49.9945455,"""#ALDUBxDTBYin10Days Shoot KamuningEngat lage Meng @ Dammam, Saudi Arabia https://t.co/RyUq9J8NLM""",,,,
4496,in,26.3535915,49.9945455,"""#ALDUBxDTBYin10Days Shoot KamuningEngat lage Meng @ Dammam, Saudi Arabia https://t.co/dRHj5nwbZu""",,,,
4497,en,-28.4794855,24.669943,"""#Pointsmen are on duty at Smuts &amp; 1st in Midrand, ensuring safe &amp; smooth travelling @OutPointsmenJhb""",,,,
4498,en,-33.965685,22.479803,"""@dannicholl @FANCOURTSA @lapo10 you must have peaked too early at Sishen""",,,,
4499,en,26.307814,50.201761,"""Who said #saudiarabia is dry like a #desert? #travel @ Khobar, Saudi Arabia https://t.co/CILFE2d1UC""",,,,
4500,en,-1.2748635,36.86362,"""KPL stand off?@Kevin_teya @RonnyAloyo will help us unravel the mystery during #TheTouuchline tmrw on @y254channel from 12-2pm cc @osoroberts""",,,,
4501,en,-13.080595,27.9395955,"""This nigga could really care less https://t.co/hUpA4FFGpQ""",,,,
4502,und,28.39854,36.614784,"""#_ #_ #_ #__ https://t.co/F8BgecXEgo""",,,,
4503,ar,31.061111,31.646102,"""      """,,,,
4504,ar,29.596249,31.570606,"""   '   .""",,,,
4505,en,-28.700001,26.4614615,"""My morning = Series of unfortunate events, and it's not even 10am """,,,,
4506,en,29.351483,47.981805,"""I'm at Swiss corner in Al Asimah https://t.co/I1e20iGXFf""",,,,
4507,iw,31.342253,34.9684285,"""@zionnenko   , ,   """,,,,
4508,en,-29.900636,30.9725795,"""I was with you until you got to the last one https://t.co/Mx9I7jFnb7""",,,,
4509,en,6.4931125,3.3386055,"""@ZIFF_Zanzibar @DeanNyalusi @fabrizioQ&amp;A after presentation at Berlinale Africa Hub for ziff20th anniversary. https://t.co/9CgpVPTD53""",,,,
4510,en,-25.860881,28.1361405,"""O'yeah! Where you hidding? https://t.co/PydXyTQ0ih""",,,,
4511,en,-26.2564215,27.875272,"""You want heat? https://t.co/ri233VOmXE""",,,,
4512,ar,30.735925,30.287862,"""#__  https://t.co/2S8Qi8okYr""",,,,
4513,und,23.059934,50.161818,"""Men are men, but Man is a woman. G.K. Chesterton      .""""""""",,,,
4514,en,-27.444528,23.4371595,"""Will do brother Tshepo! https://t.co/6eyk0J00Et""",,,,
4515,ar,24.7219435,46.685077,"""#_    https://t.co/qvrThpbVjn""",,,,
4516,en,25.324668,51.5391425,"""The best thing in the rain you need hot chocolate go outside and stare at the rain and think about everyone you love""",,,,
4517,pt,-18.6266315,35.570114,"""Todo teu https://t.co/a2dop7nqwn""",,,,
4518,ar,29.3888215,48.0663995,"""22   6                https://t.co/tGyb0F0YZH""",,,,
4519,en,-26.2761385,27.968098,"""It's fake news that it was reported but illegally obtained. It's either or, it can't be both...also since when is g https://t.co/sUCaHm1fxP""",,,,
4520,und,-26.2761385,27.968098,""" https://t.co/tFvTP1kLAt""",,,,
4521,en,6.693627,-1.612222,"""| Place Your Order @EvanzKStunna. +233242177044 / +233553383457. #5EE50C12. https://t.co/fQgFMkkFPl""",,,,
4522,und,28.39854,36.614784,"""#_ #_ #_ #__ https://t.co/PF1qpXelwr""",,,,
4523,en,-26.2761385,27.968098,"""A lie doesn't become truth, wrong doesn't right ad evil doesn't good,just because it's been accepting by majority. https://t.co/phtWkaCd43""",,,,
4524,und,-29.900636,30.9725795,"""#warmup #morningworkout #nodaysoff #fitladies #personaltraining #healthylifestyle #blackfitness https://t.co/Fn2NvBhmhO""",,,,
4525,en,-29.900636,30.9725795,"""1 reason why shows like oKhumbulekhaya, and uTatakho will never leave our TVs.  https://t.co/ok5PvCDvSf""",,,,
4526,ar,24.7219435,46.685077,"""@__purplesoul__                     """,,,,
4527,und,24.7219435,46.685077,"""@hassan_kadi https://t.co/EXIpqpQGta""",,,,
4528,ar,24.7219435,46.685077,"""      https://t.co/oraZI6yqZm""",,,,
4529,iw,31.342253,34.9684285,"""@ReshetBet ,     ,      ", ,"    """"""",,
4530,und,-25.7526055,28.1840665,""" https://t.co/re1vWBGPot""",,,,
4531,ar,25.458642,49.6276765,"""       .""",,,,
4532,en,-33.022014,27.8575825,"""Holy ! https://t.co/wHyARvUPKR""",,,,
4533,und,29.596249,31.570606,"""https://t.co/U8BiWf2vo9""",,,,
4534,en,-34.1216575,18.4890615,"""@MissCoco_SA Buy a donkey.""",,,,
4535,en,-25.173292,29.3944185,"""Vote for @ORIGINPC in the #RigChallengeSweepstakes for your chance to win a 7700k and 1 of 7 PCs worth $10,000! https://t.co/ijGOSzQfHo""",,,,
4536,in,10.511245,7.4223225,"""Alhamdulilah Ya Allah """,,,,
4537,en,-26.2761385,27.968098,"""Good morning  @ Johannesburg, Gauteng https://t.co/67frHtwEnL""",,,,
4538,und,29.2747135,47.999451,"""https://t.co/Ex0PObltCd""",,,,
4539,en,-0.067814,37.905184,"""Have basic familiarity w/ HTML? Cool w/ CSS fundamentals? Learn about #CSS Grid. Some docs on MDN to get you started https://t.co/M3HPMlcie6""",,,,
4540,en,-33.823411,18.4961165,"""@cammipham thanks for following. """,,,,
4541,pt,-18.6266315,35.570114,"""Agora encontro mais a ele do que a ti https://t.co/VmJE0oF226""",,,,
4542,en,-26.1729605,28.136677,"""Just when i thought i couldn't love again, you changed me.""",,,,
4543,ar,32.3965425,53.6749745,"""@mohsen_vulture  """,,,,
4544,en,-26.058708,28.060613,"""@ChristyH8 That sounds like a dream holiday. Best of luck! """,,,,
4545,en,-25.7526055,28.1840665,"""Say that again  kodwa kuzolunga babe! At the end it will be worth it  https://t.co/aFyY0mRF59""",,,,
4546,pl,-28.4794855,24.669943,"""Badla bodwa https://t.co/MlGCT9oE8L""",,,,
4547,ar,24.462089,39.6540485,"""#__    ... """,,,,
4548,tl,23.895049,53.65571,"""Bfast  danggit from cebu  https://t.co/Yob0bS60Wb""",,,,
4549,ar,23.523078,45.113681,"""       :        #_ #""",,,,
4550,en,-0.067814,37.905184,"""The gudi gudi hit makers Everlast are in studio what questions or comments do you have for them ? Send them on https://t.co/MHCr9Pm1rm""",,,,
4551,en,-26.2288285,28.1799355,"""This is a curse I'm always late to work on Mondays and fridays""",,,,
4552,ar,26.345051,43.9595905,"""#_      """,,,,
4553,en,29.277994,48.067819,"""@Adele download and get bopping #GiantsToNumber1  https://t.co/iHuHEEHIhF""",,,,
4554,in,-26.2761385,27.968098,"""@zamakangcobo @DJSgqemeza @ukhozi_fm #VMBS Sabonga wangena Zama besesengisho ngithi sifunuZamoo""""",,,,
4555,en,-26.2761385,27.968098,"""Fat flab With AB Fab #abfab  #Friday https://t.co/ESP6c6zD7M""",,,,
4556,en,-26.2761385,27.968098,"""11 Oscar movies to check out this weekend via @Channel24 https://t.co/0B4AkgSa1s  https://t.co/TfhprMri1z""",,,,
4557,en,-1.2748635,36.86362,"""Project : Frames Of Fame Actor #0013: Kieran Ratanya Popo Picture by Kiki Photography (fb) IG https://t.co/FxrOIGvghN""",,,,
4558,ar,26.3535915,49.9945455,"""   . https://t.co/KFA4KFwqkX""",,,,
4559,ar,25.952302,50.5738735,"""   """,,,,
4560,ar,29.596249,31.570606,"""# | |  : #      "" https://t.co/6a6ssiwCyi""""""",,,,
4561,en,-26.2761385,27.968098,"""Entlek why is #Dineo so angry after Valentine day? https://t.co/srTjVVbxm7""",,,,
4562,ar,21.5857105,39.2541285,"""#__                """,,,,
4563,en,33.224875,43.6853045,"""Nice https://t.co/rjB6gvVoIn""",,,,
4564,ar,29.596249,31.570606,"""                   """,,,,
4565,en,0.2892675,32.56916,"""ENGLISH zone now on @Spiritfm966 #WakeUpCallWth @nataldiane @KingWesleyUg And @Djraynextrim""",,,,
4566,en,-28.4794855,24.669943,"""@SipiwoLolo &amp; yet ppl say we r nt disadvantaged we knw nothing abt land. I stl hvtn forgotten my uncle killed 1993 by police in King Wi Town""",,,,
4567,ar,28.39854,36.614784,"""      """,,,,
4568,iw,31.342253,34.9684285,"""@ReshetBet  ,               .""",,,,
4569,in,23.895049,53.65571,"""Nah homie https://t.co/ZjGT20st6K""",,,,
4570,ar,26.3535915,49.9945455,"""#    """,,,,
4571,ar,21.389833,39.8016865,"""                 #""",,,,
4572,en,-33.901201,18.5900975,"""@CapeTownTrains thanks it just arrived. Have a great day. Thanks for keeping us in the loop.""",,,,
4573,en,-26.2761385,27.968098,"""It was considerate of the weather people not to name this storm after a Xhosa lady. We are most grateful.""",,,,
4574,en,-1.2748635,36.86362,"""@ItsMainaKageni don't even get that started!!""",,,,
4575,ar,21.5857105,39.2541285,"""            .""",,,,
4576,es,25.369632,51.1903285,"""@Perturasoh buenos dias desde doha""",,,,
4577,en,-34.1216575,18.4890615,"""#Roadworks: N1 Inbound @ Durban Road, right lane closed, no delays #Savewater https://t.co/ZwPqE30FnE""",,,,
4578,ar,30.6747215,31.719512,"""       #        """,,,,
4579,en,9.0427605,8.6716155,"""Ill roll out new travel ban next week, says Trump#GoodMorningNIgeriaShow with @UsoroEdima @Kenyatta7D #TGIF https://t.co/ijU3oCnjr2""",,,,
4580,und,24.7219435,46.685077,"""https://t.co/v9GU0UBXX6""",,,,
4581,und,24.7219435,46.685077,"""@Louthejane https://t.co/xcOfysWm2S""",,,,
4582,ar,26.0557735,43.9776075,"""      .""",,,,
4583,ar,26.832665,30.7950835,"""#     """,,,,
4584,tr,36.89007,30.680889,"""Rabbimizin gnlmzden gzellikleri eksik etmemesi duasyla..@rizasumer @hasanbzdmr @OmerAKBAS2 @AkGncMuratpasaa https://t.co/vv4w3CMJOm""",,,,
4585,ar,29.284412,47.975368,"""  .... https://t.co/ROBVLaXTQD""",,,,
4586,tl,-18.6266315,35.570114,"""@Yaradeiisy hahahaha K.C""",,,,
4587,und,-26.2761385,27.968098,"""@PastortheDJ @UWFM88_106FM https://t.co/lxUrtvkN5n""",,,,
4588,in,23.895049,53.65571,"""Baran e Rehmat in Abu Dhabi """,,,,
4589,en,-26.2761385,27.968098,"""Just posted a photo @ 2nd Avenue Westdene https://t.co/voIefgLY0V""",,,,
4590,ar,29.596249,31.570606,"""  https://t.co/LSOYyoxGtr""",,,,
4591,en,9.0427605,8.6716155,"""Np Little Bit More @Jidenna // On #DreamBreakFastClub With @jude_dawam @McIgbokwe &amp; @SoulSistaNeka #TGIF""",,,,
4592,ar,32.3965425,53.6749745,"""@mohsen_vulture   """,,,,
4593,ar,29.2430535,47.902907,"""  #MelGibson    .    @OSN #LiveTheOscars https://t.co/GbFhXRpNEB""",,,,
4594,und,24.7219435,46.685077,"""@RAl_Kahtani https://t.co/uR0n2RbsgU""",,,,
4595,ar,30.866746,31.028321,"""        ..""",,,,
4596,en,-34.1216575,18.4890615,"""Just posted a photo @ Cape Town, Western Cape https://t.co/UqyIxI6DB9""",,,,
4597,und,-17.866637,31.06421,"""#MyGoal#Harvester2017#Gifted4Good https://t.co/0ggNzuROWu""",,,,
4598,tl,23.895049,53.65571,"""lalo na pag DOLOR ka na...baka gawing mop pa ng floor yan.#ALDUBxDTBYin10Days https://t.co/7wObFdEg1o""",,,,
4599,in,-6.8788115,39.2823905,"""@Clouds360Tz mmeiingia kwenye akili yangu leo, mmesema mengi ninayoyasema kila leo kuhusu Elimu, talents zetu zinabeba reasons for life....""",,,,
4600,en,29.3888215,48.0663995,"""@iamsrk  U STICK FEVICOL IN UR MOUTH.WHEN I START TALKING  KYUN BOLTI BAND? HAHA IM JUS 2 MUCH N I KNW THS..I https://t.co/SBagh5d2IF""",,,,
4601,tr,36.89007,30.680889,"""Hayrl cumalar  (@ Baak oto cam Antalya in Antalya, turkey) https://t.co/gB9uzmsjyi https://t.co/tsN5nCn1zE""",,,,
4602,en,-26.2761385,27.968098,"""@Marcellynoh I feel like these people persuade you to buy eyy...the method they use gives no choice actually""",,,,
4603,ar,23.523078,45.113681,"""             """,,,,
4604,tr,38.9566025,35.24322,"""Bugn Dnya Kediler Gn"" Ezeli rakibimiz ve ebedi dostumuz Galatasaray'n Dnya Kediler Gn'n kutlarm.#protestoediyorum@nihatsirdar""""""",,,,
4605,en,33.8733655,35.8495145,"""JaDineFor MYXAwards #KCAPinoyStar #NadineLustre  https://t.co/8r3umfdj2l""",,,,
4606,ar,27.5083335,41.68754,""" https://t.co/N8y6WVI6I3""",,,,
4607,und,24.7219435,46.685077,"""https://t.co/qvrmZQ0gnc""",,,,
4608,en,0.2892675,32.56916,"""Kicking off my Friday @usmissionuganda watching #Anita! https://t.co/UoK0KZU4Hd""",,,,
4609,en,-33.460302,18.7233185,"""#PaulSaid:You will be enriched in every way so that you can always be generous.""(2 Corinthians 9:11 NLT)""""""",,,,
4610,en,29.2747135,47.999451,"""u don't even care about my existence""",,,,
4611,en,-25.710812,28.386694,"""First picture is nice the rest are scary https://t.co/2t1QcgOwAa""",,,,
4612,en,31.64645,-8.0124945,"""scattered clouds -&gt; clear skytemperature down 9C -&gt; 7Chumidity up 56% -&gt; 60%""",,,,
4613,und,-1.2748635,36.86362,""" https://t.co/jdB2uQ9mYY""",,,,
4614,ar,33.224875,43.6853045,"""    . .""",,,,
4615,en,-26.2761385,27.968098,"""The most powerful way that a new believer can identify with Christ is through water baptism. Sign up for here: https://t.co/CJh1KCf4Ul""",,,,
4616,ar,21.389833,39.8016865,"""           .           https://t.co/vyvOfFIAdi""",,,,
4617,in,23.895049,53.65571,"""Jummah Mubarak """,,,,
4618,in,-28.4794855,24.669943,"""#Pointsmen are on duty Solomon Mahlangu &amp; Lois in Centurion @OutPointsmenJhb""",,,,
38182,ar,29.2948815,48.0452355,""" """,,,,
4619,ar,33.8733655,35.8495145,"""        https://t.co/AhSkklNKQY#_ https://t.co/YlkKLH987z""",,,,
4620,in,-1.2748635,36.86362,"""@beersharaowner huku Koma""",,,,
4621,en,-1.2748635,36.86362,"""@HouseJudiciary SALUTE: HOUSE JUDICIARYMAJOR FRAUD AGAINST THE U.S:Fraudulent acquisition of Green cards, US Pas https://t.co/xmXKuStEwK""",,,,
4622,ar,21.389833,39.8016865,"""@redfksa                1438/5/12     """,,,,
4623,en,-25.873317,25.655165,"""It's windy over here https://t.co/ZXEKzxmQ3P""",,,,
4624,en,24.934458,39.4191155,"""I say that you, @JhTV3, have messed up a message and ought to have posted Could['ve] used instead. Have is a real verb.""",,,,
4625,ru,-33.907562,25.555316,"""  ;)#seattlecoffeecompany #southafrica https://t.co/fM9nWcDrNX""",,,,
4626,en,29.288416,48.075041,"""@BBCRadio2 truly brilliant #GiantsToNumber1  https://t.co/KAb7yp4RAZ""",,,,
4627,tr,36.2801805,36.5251065,"""Allah adaleti, iyilii, akrabaya ikram emreder; fuhiyat, ktl ve azgnl yasaklar.Nahl/90HAYIRLI SABAHLAR HAYIRLI CUMALAR""",,,,
4628,da,-18.6266315,35.570114,"""Woza Woza WeekendWoza Woza Friday""",,,,
4629,tl,-1.2748635,36.86362,"""Kipng'etich hapa lazima nipige debut next season https://t.co/JT8Cn1Ym6J""",,,,
4630,pt,-18.6266315,35.570114,"""Vou escutar sis  https://t.co/b3CPLpSexL""",,,,
4631,en,-34.1216575,18.4890615,""".@5FM is embarking on a clean up of Cape Towns beaches for environmental awareness! @Nick_Hamman joins us to chat a https://t.co/fHhp1musQ5""",,,,
4632,ar,36.0817805,4.636421,"""  https://t.co/dszrSRHnN9""",,,,
4633,en,-28.4794855,24.669943,"""@KbMolopyane #GoodKisser #YouAndI Same to you Kbizo""",,,,
4634,ur,24.7219435,46.685077,"""                  """,,,,
4635,en,0.2892675,32.56916,"""Hey @instagram, when do you introduce links on stories for everyone? It's a really cool feature.""",,,,
4636,pt,-18.6266315,35.570114,"""Vou escutar sis  https://t.co/b3CPLpSexL""",,,,
4637,tr,36.845481,36.2399325,"""Dtk Adana yollarna https://t.co/zYcxPI1MQE""",,,,
4638,en,-26.2467855,28.508038,"""Every day ! https://t.co/WjsgB0XUlB""",,,,
4639,in,13.032478,5.2292465,"""Alhamdulillah""",,,,
4640,en,38.2752785,24.508861,"""#GrimHell Bound Death has a new name. G  R  I  Mhttps://t.co/1o1ARNghen https://t.co/V8TIX95yLL""",,,,
4641,ar,26.3326345,17.26814,""" """,,,,
4642,ar,26.928042,49.684975,"""#___ """,,,,
4643,tr,35.135671,33.437825,"""Herkese duyurmak gerek @Ylmz_Sozcu @erenerdemnet @TCmuzminmuhalif @cumhuriyetgzt @gazetesozcu @BirGun_Gazetesi https://t.co/NGQm2RRK7i""",,,,
4644,und,26.3535915,49.9945455,"""  @ Dammam, Saudi Arabia https://t.co/pbiu4oro4E""",,,,
4645,ar,25.952302,50.5738735,"""    ..       ..!""",,,,
4646,en,-29.900636,30.9725795,"""It would have benefited the team than releasing for free and Chabalala shouldn't have been given to Chippa @muroori @nealcol""",,,,
4647,tr,31.342253,34.9684285,"""Hayaller beyaz niforma pipo viski Gerekler i elbisesi winston red imento tahliyesi https://t.co/ZQZLkQJfds""",,,,
4648,es,-25.7526055,28.1840665,"""Jesu rato la haoO mphile lona""",,,,
4649,en,-1.943103,29.8805565,"""temperature up 13C -&gt; 15Chumidity up 95% -&gt; 97%""",,,,
4650,ur,24.7219435,46.685077,""" """,,,,
4651,en,-26.2761385,27.968098,"""U do not know what type of day the person serving u has had, what problems they have, being mean 2 them will not make the sytem 2 be online.""",,,,
4652,en,-34.1833735,22.1120455,"""Thanks for connecting with us @Asanda43521844, @podesta_abram &amp; @DietExpertNJ. Have a great day further! #FollowFriday""",,,,
4653,en,29.596249,31.570606,"""Will you wait?No, not you shuh shuh.You, will you?""",,,,
4654,ar,25.458642,49.6276765,"""@ALMISNID      """,,,,
4655,ar,29.6718355,27.52443,"""  ....       ....    ....      ....  ..!!""",,,,
4656,en,-1.2748635,36.86362,"""#AdelleAndShaffieOnKISS  @Jmwazzak @ADELLEO @TeamKissFM @ShaffieWeru @KenyaPower_Care ladies be like #PhotoPhridayKE https://t.co/eeb9u9pD47""",,,,
4657,en,25.187719,51.147218,"""CBS say 'NFL is premium property in all of media' as both work to speed up games https://t.co/zSaiAxgR2Z via @sai""",,,,
4658,und,24.7219435,46.685077,"""@hatem_Alqarni https://t.co/5B0KhafQ1o""",,,,
4659,en,-26.085862,28.24308,"""morning read https://t.co/3Du2b3wY8p""",,,,
4660,es,36.764878,-4.424031,"""Lo hemos conseguido!! LA DGRN ha reconocido que Lennon tiene dos mams! https://t.co/SqqTp3nDHD""",,,,
4661,en,1.3751755,32.304809,"""@ReverendDeejay But sir... this feeling i need to experience Starwberry Oxygen"".""""""",,,,
4662,ar,24.7219435,46.685077,"""   """,,,,
4663,en,6.590611,3.318066,"""@OfficialDjYin go and tell your mama that you made it o loool. Yay!! https://t.co/WMytDflU8Q""",,,,
4664,ar,23.523078,45.113681,"""             . https://t.co/3awsfvJ0Mv""",,,,
4665,en,7.639276,4.179458,"""My handwork is my prayer. I dont pray except my five daily prayers expected of a devoted https://t.co/pLVUvkt7Ms""""""",,,,
4666,en,31.6727,36.4648745,"""HAPPY BIRTHDAY WESO  https://t.co/9eA6tcsbUN""",,,,
4667,und,6.4931125,3.3386055,""" https://t.co/WMNTbAagoh""",,,,
4668,en,-1.2748635,36.86362,"""#ActivatedFriday at @hopeonair with @JustusOwaka #Nowplaying Akonami by @kanjiimbugua and @EnidMoraa #Awesome music""",,,,
4669,et,0.721065,36.0334665,"""#WhyIPreferSasaHost @sasahost hiidicount isikupite, unangoja nni https://t.co/bLeNpkWqwI""",,,,
4670,en,-26.149857,28.3586025,""" Dineo strikes in Mozambique  by @LPhalulahttps://t.co/j0SUQuQTfM""",,,,
4671,en,-26.1427115,27.8742925,"""All working man look good in a Suit till they find out that thy all working for a Guy that wear Shorts &amp; T Shirt  """,,,,
4672,ar,23.523078,45.113681,"""@zahranih2001_      """,,,,
4673,en,-22.3426325,24.6844085,"""He is the Shura of this world  https://t.co/5L9IXTI2Zx""",,,,
4674,ar,23.523078,45.113681,"""             .""",,,,
4675,en,-26.085862,28.24308,"""@MzwaneleManyi @Leshitaphiri It's very much worrisome that ppl use #Zuma to silence those saying Banks CEOs must be charged for corruption""",,,,
4676,ar,28.39854,36.614784,"""#_         """,,,,
4677,en,-34.1216575,18.4890615,"""#Itsalovething @Sonkoerant Last tickets left!!! https://t.co/q5nL9O1I7T""",,,,
4678,en,-34.1216575,18.4890615,"""STOP waiting for things to happen JUST GO and MAKE them happen. #WaterIsLife https://t.co/tV5HUvzvXg""",,,,
4679,in,36.868748,-2.373698,"""temperature down 14C -&gt; 13Cwind 11kmh -&gt; 10kmh""",,,,
4680,ar,24.7219435,46.685077,"""    :(""",,,,
4681,en,31.342253,34.9684285,"""I would like to see President Trump try the handshake with GEN Odierno. https://t.co/uD35DFxNPO""",,,,
4682,und,33.224875,43.6853045,"""@AliAli01502175 https://t.co/yF28lh3nT6""",,,,
4683,und,30.8326565,29.733514,"""@ZElfatatry @MernaaMagdy  https://t.co/CJ83Dlxim7""",,,,
4684,ar,23.523078,45.113681,"""With    at   -Sabalh park  https://t.co/KjDNgJU2M2""",,,,
4685,iw,31.342253,34.9684285,"""@ReshetBet          ,  ,        """,,,,
4686,ar,24.7219435,46.685077,"""#_              https://t.co/kC8KEBMh9A""",,,,
4687,ar,29.596249,31.570606,"""#| #_ :    https://t.co/PkorlffE8n""",,,,
4689,ar,21.389833,39.8016865,"""@joly3z3     *    *""",,,,
4690,en,-26.2564215,27.875272,""" this is sad   https://t.co/iA5mG3w49x""",,,,
4691,en,6.4931125,3.3386055,"""Hope you get a chance to https://t.co/p7BD787aoU""",,,,
4692,ar,26.307814,50.201761,"""# #   #    https://t.co/yBseENnTpI""",,,,
4693,ht,-22.3426325,24.6844085,"""Jwa ka bomo.""",,,,
4694,en,6.590611,3.318066,"""Good morning @olamide_YBNL""",,,,
4695,ar,24.934458,39.4191155,"""    100%        0509502067 # # #__""",,,,
4696,en,-0.537545,34.6289745,"""#WhyIPreferSasaHost on purchase of any package on shared hosting, you get a 10% discount. https://t.co/R8CrZZMjlq""",,,,
4697,ar,29.3888215,48.0663995,"""       ,,,             https://t.co/iEGcT75J3Z""",,,,
4698,ar,29.7858635,42.2695515,"""@nawwafALshamary        """,,,,
4699,und,28.39854,36.614784,"""#___ #_ #__ #_ #_ https://t.co/kAQPxb6AVZ""",,,,
